,179fece00002a,179fece00003a,179fece00004a,179fece00005a,179fece00006a,179fece00012a,179fece000132a,179fece00013a,179fece00014a,179fece00015a,179fece00016a,179fece00022a,179fece000232a,179fece00023a,179fece00024a,179fece00025a,179fece00026a,179fece00032a_1,179fece00032a_2,179fece000332a,179fece00033a,179fece00034a,179fece00035a,179fece00036a,179fece00042a,179fece000432a,179fece00043a,179fece00044a,179fece00045a,179fece00046a,179fece00052a,179fece000532a,179fece00053a,179fece00054a,179fece00055a,179fece00056a,179fece00062a,179fece000632a,179fece00063a,179fece00064a,179fece00065a,179fece00066a,179supA00011a,179supA00012a,179supA00013a,179supA00014a,179supA00015a,179supA00016a,179supA00021a,179supA00022a,179supA00023a,179supA00024a,179supA00025a,179supA00026a,179supA00031a,179supA00032a,179supA00033a,179supA00034a,179supA00035a,179supA00036a,179supA00041a,179supA00042a,179supA00043a,179supA00044a,179supA00045a,179supA00046a,179supA00051a,179supA00052a,179supA00053a,179supA00054a,179supA00055a,179supA00056a,179supA00061a,179supA00062a,179supA00063a,179supA00064a,179supA00065a,179supA00066a,179supB00007a,179supB00008a,179supB00009a,179supB00010a,179supB00011a,179supB00012a,179supB00017a,179supB00018a,179supB00019a,179supB00027a,179supB00028a,179supB00029a,179supB00037a,179supB00038a,179supB00039a,179supB00047a,179supB00048a,179supB00049a,179supB00057a,179supB00058a,179supB00059a,179supB00067a,179supB00068a,179supB00069a,179supB00110a,179supB00111a,179supB00112a,179supB00210a,179supB00211a,179supB00212a,179supB00310a,179supB00311a,179supB00312a,179supB00410a,179supB00411a,179supB00510a,179supB00511a,179supB00512a,179supB00610a,179supB00611a,179supB00612a,179supD00019a,179supD00020a,179supD00021a,179supD00022a,179supD00119a,179supD00120a,179supD00121a,179supD00122a,179supD00219a,179supD00220a,179supD00221a,179supD00222a,179supD00319a,179supD00320a,179supD00321a,179supD00322a,179supD00419a,179supD00420a,179supD00421a,179supD00422a,179supD00519a,179supD00520a,179supD00521a,179supD00522a,179supD00619a,179supD00620a,179supD00621a,179supD00622a,FF02556036,FF02556045,FF02556056,FF02556063,FF02556074,FF02556082
179supB00611a,78.07987493522967,91.96704877459945,78.4404270585223,85.42988334884616,82.33259801022061,58.861285180043744,56.59161763890945,55.72030853484501,65.50235880277259,48.84271544418695,58.90078998819956,49.12786033281399,40.27888711249502,36.434032254754975,41.26032939675593,39.97116359558483,50.263435839847396,96.8911361720256,40.4810807482054,34.15499594394425,36.64380052597154,33.73755803457443,26.944199756702787,46.98097530162236,37.55362857577476,31.339511277328846,32.32538051742282,30.871557592402333,28.651264652558087,33.48038983780582,36.75035279670834,27.819964738502318,32.1970381406417,29.034425953770413,25.16391387012039,39.583656926891415,34.97533040457897,27.43975843282702,34.091683577975594,31.375816140737417,38.968293584034804,37.455798122446886,39.07676604483886,31.8430379103809,39.47707291962652,36.11515871714424,32.9978589530079,43.93767404427716,31.668018344310354,33.20700173230809,31.605402912969087,39.966643902787524,32.994828657322806,30.95567015127582,31.15072300654396,30.6784573353642,30.322982142350288,35.62956343153843,30.270004090890943,32.00799707556412,32.37873104942106,27.366618741217607,30.159660775774046,35.67936117541208,38.56548007592284,27.775142836710625,30.126746553993694,28.020043441006376,28.353189439813296,36.98691046216209,31.860434529108105,27.580163409397535,30.06116436035586,27.224711492639063,29.096661350151734,35.65246472586481,32.595158283538346,27.324892930483028,79.07340493014351,57.79730878863578,55.11575498735994,98.2083970715514,75.29123191368426,92.11961847034662,55.93716884759452,40.12058602172922,40.58020306419635,37.5443361950732,32.8367927848533,28.00631011710017,26.99622539635135,29.07526130340581,31.73710703516436,26.496688521693848,28.455047460247812,32.521130732604746,30.829788689036068,29.543471526116083,33.81871941062166,26.913082176155438,28.33074033171241,32.849822423213396,33.56041439542002,46.11047977100329,41.398255678213616,26.580575851647392,33.20155489322062,34.99443582779224,33.29581071441533,25.34905520332994,36.706842268426634,32.42103618245617,23.388216371047164,23.565638568854993,12.269299106452038,32.71896524729525,34.68409554550453,0.0,36.524079705575424,59.189608108585965,66.38129229188986,51.30878871469749,61.80647000310439,37.8296332467103,49.59356486298867,34.64955428016116,31.324280974890705,34.699496242717345,32.67800161817067,32.432251455380154,32.019626959798735,33.958636814381414,35.27796596239721,27.667381130399896,31.055606924347234,31.511152532596213,39.48493992158831,25.980478215606855,30.578820879972668,31.07135118969666,37.17442787564229,26.679651637370387,30.900390240795744,32.022660963535984,32.5298692815739,25.79320850345576,28.738837509992628,59.10577807012404,44.18473751772754,53.22988164169902,62.68314987410309,40.73318746730181,52.53209840198014
179supB00612a,80.8154393475805,94.21601331225023,79.51195745073954,86.24221543205569,82.42703560560969,67.1959833721442,57.7682292430962,58.37898427079769,71.49228524943292,49.76617048421023,63.63599434633795,57.7271085653183,48.25932636427339,27.52879577756553,49.5112717275099,50.03229615163037,57.65838047151896,99.2327346475228,51.850896712654155,21.300661345680307,23.847603371560073,44.501706906316365,35.907426650638165,58.687088732740264,24.667487622476074,39.226643303621834,25.360052248836652,40.648096791574055,42.43756210774384,42.586092037001926,26.893278999113257,35.03105659757689,37.96332192045414,41.36643769702862,36.63256732670672,50.28586039621712,21.65296199751565,40.02047349066154,42.254610531096276,45.771397498944566,55.45506667456161,47.52109018300249,39.415043830415286,31.02779687923112,42.65794736023456,27.918077847678102,31.01829802867685,46.294681132376205,28.566685917312284,32.23964139330946,30.61580768263103,32.12371056171539,31.177164185935908,33.77610665044148,30.131859354477236,31.76712310785312,29.453174289820712,28.78745822902513,26.356065319822296,39.45321357720334,30.96371118897019,26.13376630553265,30.77876484127962,30.194587638376674,39.18148970555869,31.146035650855694,26.952443548000513,28.050419746710677,31.97574806324184,31.292135719155915,29.174644570495296,29.801768231147886,27.0764593785855,25.240803219863473,33.990083964345544,30.169377775838722,31.42823087341757,29.05427910591178,77.22251923397427,62.11606243621862,58.21112637464854,99.41704837927125,76.50425932535092,90.63815043798955,62.36134024817042,47.23307845176228,51.827297439909195,47.17279515972805,38.19124648368219,27.959137486303607,34.67048830307761,27.96962326376031,20.372301855015188,34.22020605873401,23.13898995416752,19.72704280168415,41.591383080362235,20.100843720299352,17.417014600640396,34.36204412052253,21.1636255735973,19.652515329163577,43.79499013418233,59.213945353168256,42.160234147518615,38.65131849548435,51.6241643639411,17.709678022501713,47.66979170741132,49.31677154927202,5.846430286259944,47.66215431817722,51.545578125666815,32.70280563064359,39.558494309383065,12.79266324796947,18.23242618087457,36.524079705575424,0.0,60.27704106750878,68.17780950573913,53.42140229002213,66.81626127703817,34.44964422640513,51.63014649562764,35.45529453432918,33.91307267839709,25.280246157666934,20.786792538171568,32.95788642023264,36.53083160438092,29.804578818381454,20.44581859608694,26.51971849242527,33.63871370141462,24.721244257533048,21.504136668387634,25.14446115691169,33.68001843734895,21.079600882191762,14.659588742168642,29.76583643913097,33.42991957820554,26.03874303334695,15.38249220331976,30.21672147472558,30.446678991634126,67.23623057661156,52.68956234007252,59.558888888130205,70.18153582196065,43.76226629675197,58.19701294579729
179supD00019a,63.50016124462132,82.0896043942437,74.68618852395069,75.7329259105195,78.53432356359545,56.745439197229885,58.067295624210196,57.63180943977195,70.08525862445558,52.208456398967385,63.49055986771643,64.12816763199514,59.966032943472094,59.097931213827664,63.822001284566994,57.71410701801363,64.30609635027898,84.46784529163641,61.73891348748003,59.831803560791755,61.6977855337206,63.47648715265344,54.64987538094457,67.23609888428558,62.80553918044065,56.67773501344197,61.35773208893511,62.34727487689116,58.28590562321617,61.26558347688176,62.82058969910054,56.61519393815095,61.821793535712466,61.49140888207807,57.480044719962535,65.15467458223046,61.006919241266715,57.767048678702196,64.04249400064629,64.32407406131082,65.22608521297117,63.49002089379978,54.03256947686159,56.01476684932594,60.29756037481026,56.700349866059,56.33179676824367,61.92109942115699,55.926960217950004,57.998793291817705,58.45809723718309,57.772198658938734,58.19475970310499,57.91426147236545,57.33052518410948,57.99828596257264,58.79158806776866,57.05450269690612,57.56768388223116,60.51770045316027,58.21006572665017,56.31095532373083,59.460039500995755,58.16164382140235,61.976756680549386,57.83292292380278,56.83412474782032,56.250147425936234,59.017868682076504,58.14584812516958,58.28310948904976,56.85647332780851,56.96939510926109,55.91398551869481,59.70402293090777,58.3171426596309,58.526448181842724,56.57394423694061,70.45865280171398,58.98472915033506,47.598501725600066,87.6076052557542,74.68482692281208,89.72539968880895,61.222437903954955,53.94236503348821,51.86197158165447,59.98133481109824,57.18349692697734,54.11965078106435,56.199266071810364,56.9179498762699,58.16715125585676,55.606262101548104,58.11961437917481,57.302554924898956,58.72176899652067,56.91450596506111,58.805098901977615,56.05490738242473,57.07560478787659,57.43317101796032,55.44298613243206,64.30014606628994,54.84521460696091,56.35146283765403,61.325751059854205,57.00715954309025,61.53309377203511,62.246389695056806,60.18692633113181,61.99475659275644,64.75847705559266,56.35642713851221,59.21074276142381,57.74031937026213,59.33825663432287,59.189608108585965,60.27704106750878,0.0,56.05942958158961,52.258764501185674,69.94703587659606,47.86525444597414,57.90528329935634,53.373100288561254,58.829622017472616,53.225489011749545,57.739234229252375,57.50795792574004,62.37654042446682,54.190544649725325,60.24742655651847,55.76283320441041,61.52555336767113,55.17341754942899,63.551982918248946,55.64931242603826,62.1642941529236,56.117115280998966,61.368947518060274,57.55172270180792,61.963097390454976,55.311481206184624,57.752935783857204,57.386696415824304,60.05560619121512,57.63211075609888,54.86582718058603,63.4971220749667,62.982071874803815,52.1939772530568,61.0806969711708
179supD00020a,68.71411399013263,85.0572335944429,77.74324579518071,75.10581189414417,78.17269178734435,66.67314900520503,63.64498708285214,63.4669380702367,77.8603858167162,62.10592102038808,71.72473814217042,74.4464686420019,70.2536126101998,67.74571879570652,72.71646891393988,63.42027634343893,72.52594987570019,87.76531924418994,72.03865301994496,68.12916931346211,69.60998805569383,71.68069936745746,62.13315264027187,75.90937435312851,70.89080023782121,66.40357277189881,68.7799259398527,70.62031579798716,65.3090726923878,69.94127913744981,71.36150692544464,66.12421335497116,69.42508147900135,70.21871759876261,64.70606280292976,73.54805373539858,68.98765976801248,67.44070210896191,71.88660803588404,72.97038152250107,71.6851550453646,71.37534233259143,63.646767684014364,64.76010030556893,68.71180803183822,65.63572545535477,65.57141995583179,68.39461177285384,65.18028854995731,67.80699969856033,67.81314349656242,67.47857858003478,66.61693102712732,64.96519148973226,66.47369895004229,67.5195302895359,68.48397582353539,66.62162721945994,65.78044461070544,67.64712099633589,67.7219311134449,65.12494164774675,69.17641973985678,67.69407196910801,70.18279022101787,65.24379765974483,66.2857727735345,65.42640978369396,68.95178760410238,67.88470962779785,66.41745569382293,65.01671256326891,66.15201350920918,64.83828502317016,69.59847008720642,67.34916399831951,66.69828708492884,64.42632350418087,69.3065252155504,61.90284388543552,56.47594728692561,88.27485134152727,74.22699061478788,86.53838352205905,65.13628152432804,63.42640128299263,59.98750407568638,68.60690184974827,67.07678076487863,62.5773906400155,64.85363316556767,67.17586826866794,66.28017742575553,65.14788598935408,67.77414575828737,64.83156949772018,68.58852825393959,65.31423322806795,66.35498695476753,65.93397907439339,65.99755135098299,64.83641818253508,62.894109169809816,70.08919993273034,60.074231421429936,63.70006788602336,67.26561527908112,64.53653049018921,68.04366739640632,68.3520649878178,67.99952251657112,68.48110960317683,71.61323357169907,63.260754240980106,66.54453162755047,65.5433320548184,66.75343312676628,66.38129229188986,68.17780950573913,56.05942958158961,0.0,60.92367826100132,74.598766588977,62.650982116137534,59.0185556084098,64.13310106149478,66.66415755364696,64.56502932871743,66.51056463209441,67.67686526016662,68.95478724562267,66.99865943272182,68.88883448247473,65.46768520616982,68.79882108226593,66.3436660566365,71.25859315632019,65.01395681790238,69.3345460476119,65.15329665156399,68.93059777481398,67.51595252860629,69.16112664697515,66.8616698552345,65.44993618090011,67.24293675608502,67.27244472322958,63.60919048592497,62.237461256819806,68.27733435327316,66.8730614838168,59.77178549658242,66.43895030247594
179supD00021a,73.38919153124226,89.02672729553113,75.33954271658406,84.14226853930727,79.45049676036992,62.248893621883795,61.147652353615,60.592643505561774,69.70611875227571,60.35068057918652,64.46456613047587,61.27110347474947,55.36318737876273,53.77334874898757,57.41462105211983,56.28552267626999,61.25649720345919,93.27985553346048,57.82564598816053,53.1833160339973,54.8034257177013,55.77600965010631,50.358359055243056,62.45492306112652,56.18499655900022,50.682925679453604,53.40925141679955,54.34124993601362,54.12434438633688,55.43175126918353,55.82088684387316,50.052106213152186,53.63123581181114,54.05529443921914,52.586445880406416,59.43409775761618,53.71765888683443,51.04522433008647,56.45422529513122,56.85675458476138,62.83326568766147,57.129537297717214,50.480056481598325,48.836106756226854,53.20336727908978,48.5156829293548,49.66848430095979,56.685710094005074,48.720030754740165,51.19720671103452,48.995252046625716,49.55187027489722,50.84192081112237,50.69461171608786,49.900912267445115,51.62364056158832,49.79449208864953,48.4157438714126,49.94306584313182,53.99461109812401,51.562724698538055,49.38864246642765,50.46963276289264,49.93779535336022,55.34230600101881,50.70698042054414,50.291074660163034,49.88690779484182,50.439305126601795,50.05434601269694,51.03173975554272,50.16963785320734,50.1207476803534,48.857163950304624,51.07424407186462,49.632008018769426,51.91978366527403,49.89395612605164,75.68957138749475,56.71011101784528,52.07082526863873,89.45557851933708,73.29163150063975,88.26192960048482,61.44039189469153,52.20195711950938,53.71136487804467,56.77265099070856,51.860028536658135,48.945212714561386,49.693882136756415,50.02371938910248,51.80350903279104,49.09804880507812,50.63498783645521,49.36350619612844,52.9105769749041,48.92940538334237,51.609911847357864,49.01172937313675,49.27522092630801,49.4115824452477,48.904821355871526,59.64331943561634,53.817597215477925,48.481643797243464,54.51430917397477,51.57427473734957,54.80967281346797,55.388289084686384,53.68711057234861,56.160585007601455,57.53458755548667,48.45212855826293,51.88594120847695,50.11274419827766,52.196583853015966,51.30878871469749,53.42140229002213,52.258764501185674,60.92367826100132,0.0,61.96004387450064,48.043005497074546,58.977514985728405,42.051865905919115,50.671086491235044,49.23358080910199,51.02824716211018,49.4790219632052,52.46192479039769,51.0127631593583,53.76355292750404,46.75874967008649,51.743771883203415,50.11784034436774,56.626043669235194,47.046293429814384,52.233950092476796,49.34460322525596,54.63874528442662,48.95596872718358,52.06131178484469,50.7877009382095,50.19384965500371,48.943572787729856,50.363380044856264,60.858324876782305,54.382871846036345,60.016152180486834,61.50885370891562,50.43017053018401,60.61378369462907
179supD00022a,82.28403299220963,95.49780313441828,84.29949037200882,88.2749256555071,83.24188468390192,75.12995890181719,71.88250276597753,70.83940143883524,77.19923307520244,68.0763015898529,73.55281745980122,69.40102215864609,64.68224637701661,64.38380729311335,68.18640544692691,65.55751564986394,71.69685308525389,100.68971527467197,67.21650187938309,63.87063983355376,64.6237311662368,67.4244506468166,61.72787083186889,70.01213789104835,65.44493689543683,63.62283820450113,63.51617634074061,66.21835172772937,64.28213419794054,65.38386454586444,64.59715636432344,63.30001989669368,63.93074032938291,66.44685491082952,63.532700111614965,69.59885803265703,64.02609795347466,63.235973510920076,66.47788867028522,68.17222000178863,70.52234208047783,67.45826019939726,61.710689801646105,61.41910458875928,62.0968028822006,62.07531214556678,61.53205253645587,67.77906969705256,62.02250904123456,63.77863810913569,62.96695246853991,63.21084833203777,62.8698295278101,64.31789157822448,62.41691367972764,64.71808797343822,63.02966439556608,62.17253303942405,63.201500647635555,66.78461922615861,63.66116073996628,63.447934532859726,62.66319230981539,63.2683773427032,66.3788238413189,64.53715765826732,62.76498189713217,63.541944154332775,63.09618651911286,63.18083812734771,64.13118357591085,64.36220273188242,63.03909366174511,63.119736304016406,63.256499878154635,63.29175748649871,64.50247792864398,64.17440649444744,88.62589859986275,63.43622161148727,66.12241787919699,99.7457477158307,89.08295481283109,106.81818754746307,75.61158613457937,61.92174231602455,62.758145057364146,67.65932751561758,61.84805529689264,60.426187340507376,63.490371496648905,61.51284199950268,63.9510177855943,63.66640975784478,63.36819740296288,63.9079130661134,66.89877830864408,63.39714507916447,64.35750541750936,63.95352964891545,63.454096510824655,63.72035991673461,62.17854369271674,67.40510608330369,67.91074347987183,62.09325163527177,66.02613248490643,64.86606167386648,66.72801301668203,65.74504895799835,67.03527920406327,67.43389157432969,67.38360528876218,62.325487210709426,63.1888922357081,64.30530243384035,64.54894760660073,61.80647000310439,66.81626127703817,69.94703587659606,74.598766588977,61.96004387450064,0.0,63.3771308848804,69.53561434302635,57.198292675323415,56.42436067399947,65.05209948096844,63.848955310316114,61.127508330837884,59.64110159193916,66.41016378450634,65.67457983622143,60.19611653616204,60.682238178937865,64.61933325265035,67.2347572118611,60.2990408512225,61.43886327303935,64.15275762675704,66.71840348515819,61.83832146475285,61.618052663172335,65.2260778368827,64.13589011371504,61.51412662798599,60.881413216877,71.09922142163896,64.79286949707894,69.78123134321808,68.17882867411369,63.75960895918517,73.9051504304217
179supD00119a,71.19455921846304,89.83889450267976,75.12991280588197,80.76737710414949,78.30550379205344,55.53509011763861,53.183187192668576,52.14035029961517,67.58679714078579,42.02267635442848,56.503260649164005,51.305771564227136,42.66648746204118,32.50499558965782,50.2721122491771,46.3502741530592,51.91192398444904,94.39556244905931,47.20018926272444,32.69525274955343,35.60668436867627,46.68730515380099,34.93833170965678,53.75105595041367,37.094417969314094,36.34050240153533,35.851117235136236,44.1320955732267,41.0493951398819,41.33988152206493,37.7491947540219,32.88860504814138,42.457854851834334,42.39868753147892,36.48227363530506,47.490301097519044,35.01299990703424,36.91253604898501,45.77067609405832,46.89453886693679,52.334920955614294,44.99040179034165,37.55740777306129,33.17797099543635,43.308845759461406,28.30237289645895,31.811227116933473,43.776119090778465,32.57506784720508,34.68574622674784,35.24686791071502,33.88412930473918,34.27097431921527,34.563043474694794,35.21620112264457,34.17799385802077,35.25930683587631,31.936874209787288,31.479613945952977,40.43879436634713,35.40820225335475,30.312999840082693,36.193199725578296,33.249617093686915,40.77956544967474,34.86197355072318,32.60074955170037,31.09580657107196,35.125233297675,32.9224792735685,32.98247382602592,33.00851322477768,32.91140063893055,29.332215619848146,36.741947275969196,32.658654339213314,33.98045653823746,32.89986967220359,74.5446530672658,58.20972465117444,52.175247623992696,95.91143926810892,73.2379319510421,89.3000213114734,56.69585069761069,41.67526276437429,44.63956452685504,43.491595412174,36.46128926475849,26.69645002367627,34.36392318968769,31.754941103961357,27.083130558029318,33.44676729893329,31.18891996296242,30.115361354779438,39.23165872791376,29.041525642407898,29.001150654989843,33.72728590304949,29.073387291378545,30.168551877638766,41.162834075888874,53.210079777798335,42.060450596071874,37.669063909530195,45.58551780903459,32.84311507542147,45.96745653975412,46.858368843240626,34.25716458475546,45.90227977300361,49.810926161708444,34.37124640049339,39.80646420126439,30.460368388827494,29.45443017552008,37.8296332467103,34.44964422640513,47.86525444597414,62.650982116137534,48.043005497074546,63.3771308848804,0.0,46.69843126725168,26.379000815950565,33.32590449599119,20.177281889360003,28.62728939919287,26.667440242672143,39.36960212200469,22.86148958867994,31.074416525490776,25.431321983614726,37.862605205577914,25.285202538194156,35.41325260760178,26.074531499142445,38.64165887671372,27.34200640970789,32.776021242053474,30.465323521523946,38.470411980786245,25.259455148331366,29.28643503912314,30.27401906690875,35.30343233003311,60.68286555046139,47.40255008675828,57.194184457023034,63.753669394571574,40.93481414553879,55.103383265338174
179supD00120a,73.1784544917559,87.3422898903282,81.19681593713123,79.98312475149967,82.15021220154476,54.73228233377406,53.6312239854994,52.91134013691279,65.74518648388839,47.48042581088925,60.39329368767105,54.286854462198576,49.53780314168154,50.841639315349305,50.31864100752055,46.002100783837214,56.70718919925894,91.54951711067443,53.60734508266799,53.18476926813649,54.48503453113381,50.18508321394666,44.0841084319249,58.24337986510141,55.47363684252395,49.2726773944508,53.46948483444775,50.00398330422538,45.64448863446152,52.3866353984381,55.304901334098666,48.18589520423742,52.997645061962714,50.60242757177634,46.460943592015404,55.87040041626168,54.468821233896506,48.89559799552423,54.40216762395215,53.17994727384466,52.50200791841473,53.943646123200885,46.181354300057706,48.76247762460509,48.07331531639679,49.313262803647206,46.46978809948926,46.76199486588565,48.36342346128619,48.77041082413424,50.82127292994163,52.03456744540242,47.82757786289314,46.195137524958724,48.746415356466684,50.11880008851454,50.443612212905805,50.89792324442632,47.99895203111815,47.0526953618897,50.05420180127669,50.6856678283986,49.42277438503681,50.856571314104954,49.10040932199575,48.735276966239624,49.36380378536251,50.02638219146514,48.925033913722885,50.67257571476324,48.367008073187854,48.220266755289394,49.9451274838559,50.46662101370523,49.47421058155367,50.97923412878883,48.613099358107846,47.715382927998746,78.36094186922774,62.13240563271557,58.42906406230435,97.04508536107836,77.79047309412861,93.0040877621502,58.62746422342878,43.67954397493565,46.036085576786235,52.56950906489026,42.50074509871623,43.71728048987494,50.34677728711459,46.89051320393899,49.28504748170102,50.27158311360418,49.51325366291374,53.321875891656475,53.04894545954951,51.05235259611297,51.59853179824843,51.38760239916182,50.14296788050959,53.16533374837092,45.12865351964388,55.5316397553647,46.7378569083564,47.075458114520906,50.19896742271721,46.69502206963768,52.35765849374443,52.11181756212595,51.05764829708247,51.59829728051277,54.64772397811974,47.84904372089377,49.46501363524105,51.89492675077225,51.64046531885092,49.59356486298867,51.63014649562764,57.90528329935634,59.0185556084098,58.977514985728405,69.53561434302635,46.69843126725168,0.0,44.92824445256666,46.71405906964477,49.407481121972744,43.7280795074247,46.30086638807167,51.76198044882154,49.74639828329785,44.90352185048979,47.3158136725673,51.31411015762828,51.054143103615765,48.277468857671394,48.21185875545095,51.59368362846637,52.15754988116809,50.5620182019315,50.10883621196504,51.548020253043354,51.13690145532365,51.541606084579016,49.33718827911723,49.99712060297963,59.515889455234294,52.343289018675115,54.396065988796664,63.41976092321511,49.08556191963025,54.61519246669572
179supD00121a,73.6823808937298,89.12916609154173,77.8664608940354,84.68563399404677,79.70829858364895,55.47243281439258,51.614344982010564,50.97217385239432,63.988992645334655,46.86418488106303,56.884674422218616,46.009184744158645,37.583740299530646,31.67542334874093,43.60653281870649,44.698504978450856,50.04029143564385,94.41013260249456,42.22770809540327,32.014887380999625,33.69136597413142,41.622783711684264,34.01490554186148,50.361311189560766,35.19735822642558,33.45827221755435,33.01777226454415,40.00509510253134,38.04149743381265,39.36308316462107,34.41902226098957,30.7697094709904,37.53503609387485,39.75137865764298,35.42121637332529,45.5056566059417,32.728688238333596,33.25695712177412,41.53023230252031,43.66413993724321,49.95021471247089,42.545070653698424,33.008534382354995,27.55826897994256,34.72447783786884,27.993114905612426,28.28156618954707,40.6807646641824,29.218576171301546,28.218599528144697,29.94049288637043,31.85064622077921,30.146961793581838,31.504368653017735,30.52106801207285,29.973239962296706,30.02960359311183,29.875002461208524,29.282872138572074,36.50386325145213,32.667767512757074,28.96050511683609,30.11427840932327,31.20590910893691,36.016724657906614,33.25123493996019,30.702671675546657,29.178865928522544,29.783419912247293,31.025936937018834,30.89507086498476,32.544475439936186,30.949320342008438,28.688044586153197,30.67528022700255,30.436339511656655,32.158476610290315,32.194139241527836,75.55407155930595,58.474262782541224,53.72651568399128,96.88115128280253,74.71548070135466,90.75440289518524,55.14291455537294,39.38247680803901,44.402193807117406,42.09447557376811,30.606405946505497,27.59121786517989,34.29104497993852,28.61672405463196,29.834832751875183,33.98104826620514,30.56880413747946,31.891838100744607,39.212960557831735,30.15486779732486,30.816008932977528,33.95314867105086,29.84991323170772,31.73221032417875,36.23934135340953,47.379372999555144,42.29701032315347,35.07336193480928,41.553689783067234,33.9291453294192,44.5781710728508,43.24034652460336,35.519911169005184,44.875700414208715,45.5826580965557,33.833969688258776,37.3337697278153,32.05359843045371,31.124025761579922,34.64955428016116,35.45529453432918,53.373100288561254,64.13310106149478,42.051865905919115,57.198292675323415,26.379000815950565,44.92824445256666,0.0,26.509355118642052,28.70943655674641,28.35801748160189,18.69517474587574,32.68077764857423,31.12029228102931,31.05799841751291,20.515633376547264,32.57459276879204,30.37063518435175,35.675201654790584,22.54019586787903,33.51052663837593,30.823633767150667,34.40239608999265,25.707514736312486,33.39647770269449,30.99002573584596,31.276784826267964,25.27917618402448,30.878372950899177,60.77963987966183,46.846321253912755,53.01322412461176,62.17865475155577,42.88162990451409,54.736499736068055
179supD00122a,77.40444325700601,92.3458173159706,79.1604421461691,85.26202364493695,81.11290428085233,57.90978344568226,54.73683833077521,54.52057331607597,65.51012580683953,47.77725835744532,55.86629878111881,50.13562002090982,41.209051997794205,31.744768257865015,43.64844011541456,43.866450961367896,49.94696450868286,97.63270263446488,45.58851571840036,29.443627639689687,31.233085902594432,41.88076951139024,31.646027980404,50.212071631440786,32.16934605064715,36.568422468604744,30.330059830350486,39.50052617777921,36.18991507844955,37.270682943967955,31.065979656691876,33.38068272112033,37.33453924557487,39.24409471733435,33.07629440893226,44.505672386115116,29.991357254011962,36.171618613568654,40.77871381134653,42.45098768141654,48.49340727417889,41.734725370819156,34.00779397194146,27.220886341818154,33.9232170879211,29.10563357333892,27.471873147837435,40.608947997137854,27.646529452439626,31.032313246143865,29.726520009064217,33.51781118677046,29.134711030696828,32.09694763312809,28.36007139098071,32.1050619637244,30.791196311189264,30.137917554058994,27.867170571576118,36.38384671549801,29.83757990728494,29.667109660796353,29.9310583232763,30.497678915403924,35.53555845673465,32.05380504752935,27.91675612789383,30.422881007366197,29.116972036040828,30.82296463778671,29.931634026699037,31.456135838922503,27.41418803657108,29.20995552447395,30.302010076534042,29.920204391262722,30.97426831846005,31.156012372461525,78.41700832172548,59.292764164358175,56.270499377891255,98.95577036439076,76.13184813513195,92.8714797226937,59.108743330388116,39.92538090044626,44.07889196299588,43.68109617839964,32.371454950642004,25.088800375183695,34.95835307811002,29.27124353347711,27.27835549713062,34.63988337483827,29.241166288560034,30.63683226441667,40.8912231311662,28.864507072105873,29.199310806148254,35.573183547135045,28.565023573010894,30.518277848476146,37.013473928032965,49.65672886274478,43.66841991126976,33.44889334126626,44.32391787806828,33.15052102568151,43.10941535374995,43.195679944949745,34.317502494731066,43.22255776921116,44.732359930829375,32.471092293680144,34.86844279763848,30.567112199522878,29.5445998643834,31.324280974890705,33.91307267839709,58.829622017472616,66.66415755364696,50.671086491235044,56.42436067399947,33.32590449599119,46.71405906964477,26.509355118642052,0.0,32.44383596605503,28.564027342100403,27.295378815320486,20.30714472621552,33.89242042991788,30.479196231954358,24.524154178767713,21.6161507245934,31.330489699476914,33.28910944657626,24.891506873542024,23.24974944935398,30.536304827716418,32.75730922536002,29.184641530105985,23.616803183768564,32.495420482441,29.70512931155648,28.393748518197807,21.485110885829247,62.71850634347902,48.72591531295976,53.556645956679574,63.65333362218093,42.57518218778723,55.54703545812013
