feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB4263	week	day4	-0.083333333333312	0.0589255653160953	48	1	0.166665132014958	0.243221485114841
GGB4263	week	day8	-0.083333333333312	0.0589255653160954	48	1	0.16666513201542	0.243221485114841
GGB4266	week	day4	-0.0639912631297092	0.0415917226517892	48	4	0.133446964829998	0.243221485114841
GGB42689	group	R	-0.0624999999999939	0.0436772651201067	48	1	0.159672223159034	0.243221485114841
GGB42689	week	day12	-0.0833333333333239	0.0582363534934756	48	1	0.15967222315906	0.243221485114841
GGB42689	week	day4	-0.0833333333333239	0.0582363534934756	48	1	0.15967222315906	0.243221485114841
GGB42689	week	day8	-0.0833333333333239	0.0582363534934756	48	1	0.15967222315906	0.243221485114841
GGB43675	group	R	-0.0624999999999992	0.0436772651201067	48	1	0.159672223159054	0.243221485114841
GGB43675	week	day12	-0.0833333333333239	0.0582363534934756	48	1	0.159672223159121	0.243221485114841
GGB43675	week	day4	-0.0833333333333239	0.0582363534934756	48	1	0.159672223159121	0.243221485114841
GGB43675	week	day8	-0.0833333333333239	0.0582363534934756	48	1	0.159672223159121	0.243221485114841
GGB44201	week	day12	-0.0833333333333499	0.0589255653145572	48	1	0.166665131975096	0.243221485114841
GGB44201	week	day4	-0.0833333333333499	0.0589255653145572	48	1	0.166665131973911	0.243221485114841
GGB44201	week	day8	-0.0833333333333499	0.0589255653145572	48	1	0.166665131976498	0.243221485114841
GGB4456	week	day12	-0.789320991347334	0.497325967328619	48	2	0.122020082859885	0.243221485114841
GGB4456	week	day4	-0.789320991347334	0.497325967328619	48	2	0.122020082860733	0.243221485114841
GGB4456	week	day8	-0.789320991347334	0.497325967328619	48	2	0.122020082860106	0.243221485114841
GGB4533	group	R	-0.0624999999999805	0.0436772651201068	48	1	0.15967222315912	0.243221485114841
GGB4533	week	day12	-0.083333333333305	0.0582363534934757	48	1	0.159672223159152	0.243221485114841
GGB4533	week	day4	-0.083333333333305	0.0582363534934757	48	1	0.159672223159152	0.243221485114841
GGB4533	week	day8	-0.083333333333305	0.0582363534934757	48	1	0.159672223159152	0.243221485114841
GGB4535	week	day12	-0.0833333333333523	0.0589255653168851	48	1	0.1666651320165	0.243221485114841
GGB4535	week	day4	-0.0833333333333523	0.0589255653168851	48	1	0.166665132016791	0.243221485114841
GGB4535	week	day8	-0.0833333333333523	0.0589255653168851	48	1	0.166665132014688	0.243221485114841
GGB45461	week	day12	-0.0833333333333285	0.0589255653127912	48	1	0.166665131988695	0.243221485114841
GGB45461	week	day4	-0.0833333333333286	0.0589255653127912	48	1	0.166665131985616	0.243221485114841
GGB45461	week	day8	-0.0833333333333285	0.0589255653127912	48	1	0.166665131988541	0.243221485114841
GGB4549	week	day12	-0.0833333333333227	0.0589255653147172	48	1	0.166665132003425	0.243221485114841
GGB4549	week	day4	-0.0833333333333227	0.0589255653147172	48	1	0.166665132002467	0.243221485114841
GGB4549	week	day8	-0.0833333333333227	0.0589255653147172	48	1	0.166665132000599	0.243221485114841
GGB4550	week	day12	-0.0833333333333049	0.0589255653159588	48	1	0.166665132007726	0.243221485114841
GGB4550	week	day4	-0.0833333333333049	0.0589255653159587	48	1	0.166665132005925	0.243221485114841
GGB4550	week	day8	-0.0833333333333049	0.0589255653159588	48	1	0.166665132003499	0.243221485114841
GGB45503	week	day12	-0.0833333333332954	0.0589255653156404	48	1	0.166665131978979	0.243221485114841
GGB45503	week	day4	-0.0833333333332954	0.0589255653156404	48	1	0.166665131980903	0.243221485114841
GGB45503	week	day8	-0.0833333333332955	0.0589255653156404	48	1	0.166665131978344	0.243221485114841
GGB45537	group	R	-0.0624999999999885	0.0436772651201067	48	1	0.159672223159068	0.243221485114841
GGB45537	week	day12	-0.0833333333333334	0.0582363534934756	48	1	0.159672223159014	0.243221485114841
GGB45537	week	day4	-0.0833333333333334	0.0582363534934756	48	1	0.159672223159014	0.243221485114841
GGB45537	week	day8	-0.0833333333333334	0.0582363534934756	48	1	0.159672223159014	0.243221485114841
GGB4555	group	R	-0.0624999999999965	0.0436772651201068	48	1	0.159672223159106	0.243221485114841
GGB4555	week	day12	-0.0833333333333239	0.0582363534934757	48	1	0.159672223159109	0.243221485114841
GGB4555	week	day4	-0.0833333333333239	0.0582363534934757	48	1	0.159672223159109	0.243221485114841
GGB4555	week	day8	-0.0833333333333239	0.0582363534934757	48	1	0.159672223159109	0.243221485114841
GGB4558	week	day12	-1.25451502771509	0.86921145896143	48	2	0.158368148860341	0.243221485114841
GGB4558	week	day8	-1.25451502771509	0.86921145896143	48	2	0.158368148859936	0.243221485114841
GGB4567	week	day12	-0.0833333333333333	0.0589255653170956	48	1	0.166665132008273	0.243221485114841
GGB4567	week	day4	-0.0833333333333333	0.0589255653170956	48	1	0.166665132013689	0.243221485114841
GGB4567	week	day8	-0.0833333333333333	0.0589255653170956	48	1	0.166665132008739	0.243221485114841
GGB4571	week	day12	-0.083333333333286	0.0589255653161305	48	1	0.166665131976588	0.243221485114841
GGB4571	week	day4	-0.083333333333286	0.0589255653161305	48	1	0.166665131975172	0.243221485114841
GGB4571	week	day8	-0.083333333333286	0.0589255653161305	48	1	0.166665131972346	0.243221485114841
GGB4578	group	R	-0.551197653995479	0.369754630986698	48	3	0.166889600768475	0.243221485114841
GGB4578	week	day12	-0.46037847625299	0.283345087894585	48	3	0.113720083003443	0.243221485114841
GGB4580	week	day12	-1.05394663199742	0.654866619189635	48	3	0.117053608109506	0.243221485114841
GGB4580	week	day8	-1.05394663199742	0.654866619189635	48	3	0.117053608109399	0.243221485114841
GGB4583	group	R	-0.0624999999999912	0.0436772651201067	48	1	0.159672223159051	0.243221485114841
GGB4583	week	day12	-0.083333333333305	0.0582363534934756	48	1	0.159672223159153	0.243221485114841
GGB4583	week	day4	-0.083333333333305	0.0582363534934756	48	1	0.159672223159153	0.243221485114841
GGB4583	week	day8	-0.083333333333305	0.0582363534934756	48	1	0.159672223159153	0.243221485114841
GGB4584	week	day12	-0.0833333333333286	0.0589255653155915	48	1	0.166665132007166	0.243221485114841
GGB4584	week	day4	-0.0833333333333286	0.0589255653155915	48	1	0.166665132007643	0.243221485114841
GGB4584	week	day8	-0.0833333333333286	0.0589255653155915	48	1	0.166665132004803	0.243221485114841
GGB4585	week	day12	-0.0833333333333381	0.0589255653156347	48	1	0.166665131974185	0.243221485114841
GGB4585	week	day4	-0.0833333333333381	0.0589255653156347	48	1	0.166665131969035	0.243221485114841
GGB4585	week	day8	-0.0833333333333381	0.0589255653156347	48	1	0.166665131976776	0.243221485114841
GGB4588	week	day12	-0.995503318620533	0.60977968298551	48	3	0.112068303880485	0.243221485114841
GGB4588	week	day8	-0.995503318620533	0.60977968298551	48	3	0.112068303880239	0.243221485114841
GGB4591	week	day12	-0.0833333333333404	0.0589255653166477	48	1	0.166665132006067	0.243221485114841
GGB4591	week	day4	-0.0833333333333404	0.0589255653166477	48	1	0.166665132013113	0.243221485114841
GGB4591	week	day8	-0.0833333333333405	0.0589255653166477	48	1	0.166665132011711	0.243221485114841
GGB4593	group	R	-0.0624999999999992	0.0436772651201068	48	1	0.159672223159089	0.243221485114841
GGB4593	week	day12	-0.0833333333333334	0.0582363534934757	48	1	0.159672223159062	0.243221485114841
GGB4593	week	day4	-0.0833333333333334	0.0582363534934757	48	1	0.159672223159062	0.243221485114841
GGB4593	week	day8	-0.0833333333333334	0.0582363534934757	48	1	0.159672223159062	0.243221485114841
GGB4603	week	day12	-0.732899840654094	0.457733099608579	48	2	0.118874444092078	0.243221485114841
GGB4603	week	day4	-0.732899840654094	0.457733099608579	48	2	0.118874444083967	0.243221485114841
GGB4603	week	day8	-0.732899840654094	0.457733099608579	48	2	0.118874444089639	0.243221485114841
GGB4642	week	day12	-0.0833333333332954	0.0589255653175895	48	1	0.166665132015577	0.243221485114841
GGB4642	week	day4	-0.0833333333332954	0.0589255653175895	48	1	0.166665132007592	0.243221485114841
GGB4642	week	day8	-0.0833333333332954	0.0589255653175895	48	1	0.166665132011342	0.243221485114841
GGB4644	week	day12	-0.083333333333337	0.0589255653151029	48	1	0.166665132008132	0.243221485114841
GGB4644	week	day4	-0.083333333333337	0.0589255653151029	48	1	0.16666513200653	0.243221485114841
GGB4644	week	day8	-0.083333333333337	0.0589255653151029	48	1	0.166665132009854	0.243221485114841
GGB4652	week	day12	-0.0833333333333096	0.058925565314971	48	1	0.166665131976247	0.243221485114841
GGB4652	week	day4	-0.0833333333333096	0.058925565314971	48	1	0.166665131976162	0.243221485114841
GGB4652	week	day8	-0.0833333333333096	0.058925565314971	48	1	0.166665131976262	0.243221485114841
GGB4657	week	day12	-0.0833333333333547	0.0589255653156843	48	1	0.166665132010179	0.243221485114841
GGB4657	week	day4	-0.0833333333333547	0.0589255653156843	48	1	0.16666513200776	0.243221485114841
GGB4657	week	day8	-0.0833333333333547	0.0589255653156843	48	1	0.166665132007816	0.243221485114841
GGB4659	group	R	-0.0624999999999965	0.0436772651201067	48	1	0.159672223159016	0.243221485114841
GGB4659	week	day12	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB4659	week	day4	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB4659	week	day8	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB4664	week	day12	-0.0833333333333144	0.058925565315655	48	1	0.166665131990198	0.243221485114841
GGB4664	week	day4	-0.0833333333333144	0.058925565315655	48	1	0.166665131989258	0.243221485114841
GGB4664	week	day8	-0.0833333333333144	0.058925565315655	48	1	0.166665131992785	0.243221485114841
GGB4674	week	day12	-0.0833333333333712	0.0589255653139893	48	1	0.166665131997209	0.243221485114841
GGB4674	week	day4	-0.0833333333333712	0.0589255653139893	48	1	0.166665131998853	0.243221485114841
GGB4674	week	day8	-0.0833333333333712	0.0589255653139893	48	1	0.166665132002134	0.243221485114841
GGB4676	week	day12	-0.0833333333333191	0.058925565315224	48	1	0.166665131993614	0.243221485114841
GGB4676	week	day4	-0.0833333333333191	0.058925565315224	48	1	0.166665131993831	0.243221485114841
GGB4676	week	day8	-0.0833333333333191	0.058925565315224	48	1	0.166665131993302	0.243221485114841
GGB4681	week	day12	-0.0833333333333333	0.0589255653152983	48	1	0.166665131954894	0.243221485114841
GGB4681	week	day4	-0.0833333333333333	0.0589255653152983	48	1	0.16666513195448	0.243221485114841
GGB4681	week	day8	-0.0833333333333333	0.0589255653152983	48	1	0.166665131953492	0.243221485114841
GGB4689	week	day12	-0.551477872704576	0.330915893359037	48	2	0.105075380755132	0.243221485114841
GGB4689	week	day4	-0.551477872704576	0.330915893359037	48	2	0.105075380759399	0.243221485114841
GGB4689	week	day8	-0.551477872704576	0.330915893359037	48	2	0.105075380754705	0.243221485114841
GGB4700	week	day12	-0.0833333333333167	0.0589255653147186	48	1	0.166665131986337	0.243221485114841
GGB4700	week	day4	-0.0833333333333167	0.0589255653147186	48	1	0.16666513198964	0.243221485114841
GGB4700	week	day8	-0.0833333333333167	0.0589255653147186	48	1	0.166665131988444	0.243221485114841
GGB4713	week	day12	-0.0833333333333416	0.0589255653155921	48	1	0.166665132036535	0.243221485114841
GGB4713	week	day4	-0.0833333333333416	0.0589255653155921	48	1	0.166665132042628	0.243221485114841
GGB4713	week	day8	-0.0833333333333416	0.0589255653155922	48	1	0.166665132039354	0.243221485114841
GGB47148	week	day12	-0.0833333333333357	0.058925565316	48	1	0.16666513200931	0.243221485114841
GGB47148	week	day4	-0.0833333333333357	0.058925565316	48	1	0.166665132009851	0.243221485114841
GGB47148	week	day8	-0.0833333333333357	0.058925565316	48	1	0.166665132009388	0.243221485114841
GGB4754	week	day12	-0.0833333333333428	0.0589255653127441	48	1	0.166665131985518	0.243221485114841
GGB4754	week	day4	-0.0833333333333428	0.0589255653127441	48	1	0.166665131982518	0.243221485114841
GGB4754	week	day8	-0.0833333333333428	0.0589255653127441	48	1	0.166665131985365	0.243221485114841
GGB4769	week	day12	-0.0833333333332955	0.0589255653145192	48	1	0.166665131983068	0.243221485114841
GGB4769	week	day4	-0.0833333333332954	0.0589255653145192	48	1	0.166665131990513	0.243221485114841
GGB4769	week	day8	-0.0833333333332955	0.0589255653145192	48	1	0.166665131984385	0.243221485114841
GGB4774	group	R	-0.0625000000000018	0.0436772651201068	48	1	0.159672223158981	0.243221485114841
GGB4774	week	day12	0.0833333333332954	0.0582363534934757	48	1	0.159672223159199	0.243221485114841
GGB48169	week	day12	-0.0833333333333333	0.0589255653158745	48	1	0.16666513194424	0.243221485114841
GGB48169	week	day4	-0.0833333333333333	0.0589255653158745	48	1	0.166665131948214	0.243221485114841
GGB48169	week	day8	-0.0833333333333333	0.0589255653158745	48	1	0.166665131945254	0.243221485114841
GGB49418	week	day12	-0.356537454851696	0.241683982320581	48	4	0.149631119623129	0.243221485114841
GGB51139	week	day12	-0.0833333333333665	0.0589255653162898	48	1	0.166665132012154	0.243221485114841
GGB51139	week	day4	-0.0833333333333665	0.0589255653162898	48	1	0.166665132012371	0.243221485114841
GGB51139	week	day8	-0.0833333333333665	0.0589255653162898	48	1	0.16666513201288	0.243221485114841
GGB51884	week	day12	-0.0833333333333333	0.0589255653148709	48	1	0.166665131994087	0.243221485114841
GGB51884	week	day4	-0.0833333333333333	0.0589255653148709	48	1	0.166665131994094	0.243221485114841
GGB51884	week	day8	-0.0833333333333333	0.0589255653148709	48	1	0.166665131994795	0.243221485114841
GGB52130	group	R	2.06710737624398	1.32942601414156	48	31	0.151025534977443	0.243221485114841
GGB52283	week	day12	-0.0833333333333333	0.058925565316664	48	1	0.16666513201399	0.243221485114841
GGB52283	week	day4	-0.0833333333333333	0.058925565316664	48	1	0.166665132014605	0.243221485114841
GGB52283	week	day8	-0.0833333333333333	0.058925565316664	48	1	0.16666513201368	0.243221485114841
GGB52930	week	day12	-0.507128462760349	0.300104665323089	48	2	0.100486114538265	0.243221485114841
GGB52930	week	day4	-0.507128462760349	0.300104665323089	48	2	0.100486114527178	0.243221485114841
GGB52930	week	day8	-0.507128462760349	0.300104665323089	48	2	0.100486114529727	0.243221485114841
GGB58067	week	day12	-0.0833333333333429	0.0589255653156399	48	1	0.1666651320065	0.243221485114841
GGB58067	week	day4	-0.0833333333333428	0.0589255653156399	48	1	0.166665132010038	0.243221485114841
GGB58067	week	day8	-0.0833333333333428	0.0589255653156399	48	1	0.166665132007451	0.243221485114841
GGB58071	week	day4	0.615502356276946	0.399300907189157	48	4	0.132743089770535	0.243221485114841
GGB58071	week	day8	0.579068038281382	0.399300907189157	48	4	0.156440354612726	0.243221485114841
GGB5979	week	day12	-0.0833333333333191	0.0589255653143164	48	1	0.16666513196779	0.243221485114841
GGB5979	week	day4	-0.0833333333333192	0.0589255653143164	48	1	0.166665131965144	0.243221485114841
GGB5979	week	day8	-0.0833333333333191	0.0589255653143164	48	1	0.16666513197178	0.243221485114841
GGB5980	week	day12	-0.542038018270811	0.324348858430309	48	2	0.10414904097213	0.243221485114841
GGB5980	week	day4	-0.542038018270811	0.324348858430309	48	2	0.104149040974193	0.243221485114841
GGB5980	week	day8	-0.542038018270811	0.324348858430309	48	2	0.104149040968001	0.243221485114841
GGB5997	week	day12	-0.0833333333333333	0.058925565313531	48	1	0.166665131952352	0.243221485114841
GGB5997	week	day4	-0.0833333333333333	0.058925565313531	48	1	0.166665131945081	0.243221485114841
GGB5997	week	day8	-0.0833333333333333	0.058925565313531	48	1	0.166665131947438	0.243221485114841
GGB5998	group	R	-0.0625000000000045	0.0436772651201067	48	1	0.159672223158964	0.243221485114841
GGB5998	week	day12	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB5998	week	day4	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB5998	week	day8	-0.0833333333333287	0.0582363534934756	48	1	0.159672223159037	0.243221485114841
GGB6002	week	day12	-0.083333333333325	0.0589255653158804	48	1	0.166665132026475	0.243221485114841
GGB6002	week	day4	-0.083333333333325	0.0589255653158804	48	1	0.166665132026773	0.243221485114841
GGB6002	week	day8	-0.0833333333333262	0.0589255653158804	48	1	0.166665132021779	0.243221485114841
GGB6012	week	day12	-0.0833333333333428	0.0589255653144109	48	1	0.166665131974442	0.243221485114841
GGB6012	week	day4	-0.0833333333333428	0.0589255653144109	48	1	0.166665131975135	0.243221485114841
GGB6012	week	day8	-0.0833333333333428	0.0589255653144109	48	1	0.166665131974905	0.243221485114841
GGB6020	week	day12	-0.0833333333333665	0.0589255653132232	48	1	0.166665131972842	0.243221485114841
GGB6020	week	day4	-0.0833333333333665	0.0589255653132232	48	1	0.166665131974068	0.243221485114841
GGB6020	week	day8	-0.0833333333333665	0.0589255653132232	48	1	0.166665131976193	0.243221485114841
GGB6123	week	day12	-0.472022629649797	0.275802993023132	48	2	0.096383540969957	0.243221485114841
GGB6123	week	day4	-0.472022629649797	0.275802993023132	48	2	0.0963835409705781	0.243221485114841
GGB6123	week	day8	-0.472022629649797	0.275802993023132	48	2	0.0963835409693353	0.243221485114841
GGB6126	week	day12	-0.0833333333333332	0.0589255653152186	48	1	0.16666513197699	0.243221485114841
GGB6126	week	day4	-0.0833333333333332	0.0589255653152186	48	1	0.166665131976079	0.243221485114841
GGB6126	week	day8	-0.0833333333333332	0.0589255653152187	48	1	0.166665131973179	0.243221485114841
GGB6133	week	day12	-0.083333333333338	0.058925565314972	48	1	0.166665132004103	0.243221485114841
GGB6133	week	day4	-0.083333333333338	0.058925565314972	48	1	0.166665132005043	0.243221485114841
GGB6133	week	day8	-0.083333333333338	0.0589255653149721	48	1	0.166665132002624	0.243221485114841
GGB6522	week	day12	-0.0833333333333381	0.0589255653159184	48	1	0.166665132037277	0.243221485114841
GGB6522	week	day4	-0.0833333333333381	0.0589255653159184	48	1	0.166665132039461	0.243221485114841
GGB6522	week	day8	-0.0833333333333381	0.0589255653159184	48	1	0.166665132032885	0.243221485114841
GGB6544	week	day12	-0.0833333333333594	0.0589255653145753	48	1	0.166665131964694	0.243221485114841
GGB6544	week	day4	-0.0833333333333594	0.0589255653145753	48	1	0.166665131965257	0.243221485114841
GGB6544	week	day8	-0.0833333333333594	0.0589255653145753	48	1	0.166665131964541	0.243221485114841
GGB6566	week	day12	-0.0833333333333333	0.0589255653165047	48	1	0.166665131978769	0.243221485114841
GGB6566	week	day4	-0.0833333333333333	0.0589255653165046	48	1	0.166665131975918	0.243221485114841
GGB6566	week	day8	-0.0833333333333333	0.0589255653165047	48	1	0.166665131975947	0.243221485114841
GGB6580	week	day12	0.511746560213574	0.356545303239914	48	4	0.160614991965571	0.243221485114841
GGB6580	week	day8	0.54546101788533	0.356545303239914	48	4	0.135584210095587	0.243221485114841
GGB6584	week	day12	-0.0833333333333286	0.0589255653151697	48	1	0.166665132039975	0.243221485114841
GGB6584	week	day4	-0.0833333333333286	0.0589255653151697	48	1	0.166665132036266	0.243221485114841
GGB6584	week	day8	-0.0833333333333286	0.0589255653151697	48	1	0.166665132041907	0.243221485114841
GGB6600	week	day12	-0.0833333333333363	0.0589255653157532	48	1	0.166665131988178	0.243221485114841
GGB6600	week	day4	-0.0833333333333363	0.0589255653157532	48	1	0.16666513198562	0.243221485114841
GGB6600	week	day8	-0.0833333333333363	0.0589255653157532	48	1	0.166665131991754	0.243221485114841
GGB6601	week	day4	-1.78305978570341	1.03005331666425	48	4	0.0927868471831119	0.243221485114841
GGB6606	group	R	-0.596929364463106	0.39637182639414	48	4	0.139382868762371	0.243221485114841
GGB6609	week	day12	-0.0833333333333333	0.0589255653140785	48	1	0.166665131984978	0.243221485114841
GGB6609	week	day4	-0.0833333333333333	0.0589255653140785	48	1	0.166665131977238	0.243221485114841
GGB6609	week	day8	-0.0833333333333333	0.0589255653140785	48	1	0.166665131983394	0.243221485114841
GGB6610	week	day12	-0.0833333333333002	0.0589255653154544	48	1	0.166665131994754	0.243221485114841
GGB6610	week	day4	-0.0833333333333002	0.0589255653154544	48	1	0.166665131993086	0.243221485114841
GGB6610	week	day8	-0.0833333333333002	0.0589255653154544	48	1	0.166665131990548	0.243221485114841
GGB6648	week	day12	-0.0833333333333475	0.0589255653166427	48	1	0.166665132018755	0.243221485114841
GGB6648	week	day4	-0.0833333333333475	0.0589255653166427	48	1	0.166665132017115	0.243221485114841
GGB6648	week	day8	-0.0833333333333475	0.0589255653166427	48	1	0.166665132018062	0.243221485114841
GGB71575	week	day12	-0.0833333333333286	0.0589255653143324	48	1	0.166665131977705	0.243221485114841
GGB71575	week	day4	-0.0833333333333286	0.0589255653143324	48	1	0.166665131977921	0.243221485114841
GGB71575	week	day8	-0.0833333333333286	0.0589255653143324	48	1	0.166665131978384	0.243221485114841
GGB71580	week	day12	-0.0833333333333523	0.058925565315134	48	1	0.166665132018296	0.243221485114841
GGB71580	week	day4	-0.0833333333333523	0.058925565315134	48	1	0.166665132017819	0.243221485114841
GGB71580	week	day8	-0.0833333333333523	0.058925565315134	48	1	0.166665132017819	0.243221485114841
GGB73496	week	day12	0.0833333333333333	0.0589255653144883	48	1	0.166665131975617	0.243221485114841
GGB74665	week	day12	-0.0833333333333429	0.0589255653152209	48	1	0.166665131972433	0.243221485114841
GGB74665	week	day4	-0.0833333333333429	0.0589255653152209	48	1	0.166665131973842	0.243221485114841
GGB74665	week	day8	-0.0833333333333429	0.0589255653152209	48	1	0.16666513197033	0.243221485114841
GGB74703	week	day12	-0.508815175109599	0.301274417933248	48	2	0.100672181673031	0.243221485114841
GGB74703	week	day4	-0.508815175109599	0.301274417933248	48	2	0.100672181676454	0.243221485114841
GGB74703	week	day8	-0.508815175109599	0.301274417933248	48	2	0.100672181669614	0.243221485114841
GGB781	week	day12	-1.02937711616857	0.710413288114191	48	2	0.156778942113295	0.243221485114841
GGB781	week	day8	-1.02937711616857	0.710413288114191	48	2	0.156778942112656	0.243221485114841
GGB8965	week	day12	-0.083333333333357	0.0589255653147959	48	1	0.166665131996475	0.243221485114841
GGB8965	week	day4	-0.083333333333357	0.0589255653147959	48	1	0.166665131993881	0.243221485114841
GGB8965	week	day8	-0.083333333333357	0.0589255653147959	48	1	0.166665132000219	0.243221485114841
GGB9047	week	day12	-0.0833333333333333	0.0589255653150029	48	1	0.166665131989786	0.243221485114841
GGB9047	week	day4	-0.0833333333333333	0.0589255653150029	48	1	0.166665131988477	0.243221485114841
GGB9047	week	day8	-0.0833333333333333	0.0589255653150029	48	1	0.166665131991203	0.243221485114841
GGB9051	week	day12	-0.0833333333333499	0.058925565316328	48	1	0.166665131994123	0.243221485114841
GGB9051	week	day4	-0.0833333333333499	0.058925565316328	48	1	0.166665131996905	0.243221485114841
GGB9051	week	day8	-0.0833333333333499	0.058925565316328	48	1	0.166665131994108	0.243221485114841
GGB9054	week	day12	-0.083333333333331	0.0589255653152304	48	1	0.16666513199243	0.243221485114841
GGB9054	week	day4	-0.083333333333331	0.0589255653152304	48	1	0.166665131991319	0.243221485114841
GGB9054	week	day8	-0.083333333333331	0.0589255653152304	48	1	0.166665131994793	0.243221485114841
GGB9063	group	R	0.655508169373227	0.445008930316252	48	5	0.148027829680726	0.243221485114841
GGB9064	week	day12	-0.615388654186244	0.372382898398946	48	2	0.105702931208539	0.243221485114841
GGB9064	week	day4	-0.615388654186244	0.372382898398946	48	2	0.105702931208539	0.243221485114841
GGB9064	week	day8	-0.615388654186244	0.372382898398946	48	2	0.105702931208539	0.243221485114841
GGB9065	week	day12	-0.0833333333333121	0.0589255653157474	48	1	0.16666513199381	0.243221485114841
GGB9065	week	day4	-0.0833333333333121	0.0589255653157474	48	1	0.166665131989302	0.243221485114841
GGB9065	week	day8	-0.0833333333333121	0.0589255653157474	48	1	0.166665131993544	0.243221485114841
GGB9067	week	day12	-0.0833333333333523	0.0589255653160825	48	1	0.166665132051582	0.243221485114841
GGB9067	week	day4	-0.0833333333333523	0.0589255653160824	48	1	0.166665132047343	0.243221485114841
GGB9067	week	day8	-0.0833333333333523	0.0589255653160825	48	1	0.166665132050168	0.243221485114841
GGB9071	week	day12	-0.0833333333333357	0.0589255653149249	48	1	0.166665131965692	0.243221485114841
GGB9071	week	day4	-0.0833333333333357	0.0589255653149249	48	1	0.166665131965252	0.243221485114841
GGB9071	week	day8	-0.0833333333333357	0.0589255653149249	48	1	0.166665131967101	0.243221485114841
GGB9072	week	day12	-0.0833333333333404	0.0589255653162776	48	1	0.166665131994823	0.243221485114841
GGB9072	week	day4	-0.0833333333333404	0.0589255653162776	48	1	0.166665131987062	0.243221485114841
GGB9072	week	day8	-0.0833333333333405	0.0589255653162776	48	1	0.166665131990133	0.243221485114841
GGB9073	week	day12	-0.0833333333333477	0.0589255653153249	48	1	0.166665132024887	0.243221485114841
GGB9073	week	day4	-0.0833333333333477	0.0589255653153249	48	1	0.166665132027427	0.243221485114841
GGB9073	week	day8	-0.0833333333333477	0.0589255653153249	48	1	0.166665132029809	0.243221485114841
GGB9081	week	day12	-0.608343643714107	0.370557397086737	48	2	0.110150040841589	0.243221485114841
GGB9081	week	day4	-0.608343643714107	0.370557397086737	48	2	0.110150040850256	0.243221485114841
GGB9081	week	day8	-0.608343643714107	0.370557397086737	48	2	0.110150040842719	0.243221485114841
GGB9082	week	day12	-0.574447593140932	0.346912479820487	48	2	0.107225163147955	0.243221485114841
GGB9082	week	day4	-0.574447593140932	0.346912479820487	48	2	0.107225163149343	0.243221485114841
GGB9082	week	day8	-0.574447593140932	0.346912479820487	48	2	0.107225163153134	0.243221485114841
GGB9083	week	day12	-0.603465498880771	0.367151960355256	48	2	0.109746079151896	0.243221485114841
GGB9083	week	day4	-0.603465498880771	0.367151960355256	48	2	0.109746079153658	0.243221485114841
GGB9083	week	day8	-0.603465498880771	0.367151960355256	48	2	0.109746079159058	0.243221485114841
GGB9089	week	day12	-0.0833333333333369	0.0589255653153778	48	1	0.166665131971601	0.243221485114841
GGB9089	week	day4	-0.0833333333333369	0.0589255653153777	48	1	0.166665131974654	0.243221485114841
GGB9089	week	day8	-0.0833333333333369	0.0589255653153778	48	1	0.166665131974408	0.243221485114841
GGB9091	week	day12	-0.0833333333333239	0.0589255653146762	48	1	0.166665131987731	0.243221485114841
GGB9091	week	day4	-0.0833333333333238	0.0589255653146762	48	1	0.166665131986604	0.243221485114841
GGB9091	week	day8	-0.0833333333333239	0.0589255653146762	48	1	0.166665131987514	0.243221485114841
GGB9094	week	day12	-0.0833333333333197	0.0589255653168163	48	1	0.166665131988776	0.243221485114841
GGB9094	week	day4	-0.0833333333333197	0.0589255653168164	48	1	0.166665131989872	0.243221485114841
GGB9094	week	day8	-0.0833333333333203	0.0589255653168164	48	1	0.166665131988923	0.243221485114841
GGB9101	week	day12	-0.0833333333333475	0.0589255653156784	48	1	0.1666651320353	0.243221485114841
GGB9101	week	day4	-0.0833333333333475	0.0589255653156784	48	1	0.16666513203531	0.243221485114841
GGB9101	week	day8	-0.0833333333333476	0.0589255653156784	48	1	0.166665132036712	0.243221485114841
GGB9104	week	day12	-0.511913162820197	0.303423369489555	48	2	0.101011428479435	0.243221485114841
GGB9104	week	day4	-0.511913162820197	0.303423369489555	48	2	0.101011428482708	0.243221485114841
GGB9104	week	day8	-0.511913162820197	0.303423369489555	48	2	0.101011428477169	0.243221485114841
GGB9109	week	day12	-0.82393067351614	0.521635771899809	48	2	0.123757246675038	0.243221485114841
GGB9109	week	day4	-0.82393067351614	0.521635771899809	48	2	0.123757246677127	0.243221485114841
GGB9109	week	day8	-0.82393067351614	0.52163577189981	48	2	0.123757246671921	0.243221485114841
GGB9110	week	day12	-0.542444005240327	0.324631201294776	48	2	0.104189416635224	0.243221485114841
GGB9110	week	day4	-0.542444005240327	0.324631201294776	48	2	0.104189416640925	0.243221485114841
GGB9110	week	day8	-0.542444005240327	0.324631201294776	48	2	0.104189416635224	0.243221485114841
