2025-09-22 20:28:21.937072 INFO::Writing function arguments to log file
2025-09-22 20:28:21.938759 DEBUG::Function arguments
2025-09-22 20:28:21.939952 DEBUG::Output folder: maaslin2_outputV107
2025-09-22 20:28:21.940751 DEBUG::Min Abundance: 0.000000
2025-09-22 20:28:21.941341 DEBUG::Min Prevalence: 0.000000
2025-09-22 20:28:21.94182 DEBUG::Normalization: NONE
2025-09-22 20:28:21.942259 DEBUG::Transform: LOG
2025-09-22 20:28:21.942703 DEBUG::Analysis method: LM
2025-09-22 20:28:21.94317 DEBUG::Max significance: 0.250000
2025-09-22 20:28:21.943704 DEBUG::Random effects: pt_identifier
2025-09-22 20:28:21.944149 DEBUG::Fixed effects: group,week
2025-09-22 20:28:21.944594 DEBUG::Correction method: BH
2025-09-22 20:28:21.945022 DEBUG::Standardize: FALSE
2025-09-22 20:28:21.945763 DEBUG::Cores: 1
2025-09-22 20:28:21.946758 INFO::Verifying options selected are valid
2025-09-22 20:28:21.948917 INFO::Determining format of input files
2025-09-22 20:28:21.950677 INFO::Input format is data samples as columns and metadata samples as rows
2025-09-22 20:28:21.955684 DEBUG::Transformed data so samples are rows
2025-09-22 20:28:21.95885 DEBUG::A total of 153 samples were found in both the data and metadata
2025-09-22 20:28:21.959844 DEBUG::Reordering data/metadata to use same sample ordering
2025-09-22 20:28:51.675859 INFO::Fitting model to feature number 658, Sanguibacteroides
2025-09-22 20:28:51.714841 INFO::Fitting model to feature number 659, Scardovia
2025-09-22 20:28:51.754165 INFO::Fitting model to feature number 660, Schaalia
2025-09-22 20:28:51.792021 INFO::Fitting model to feature number 661, Segatella
2025-09-22 20:28:51.830992 INFO::Fitting model to feature number 662, Sellimonas
2025-09-22 20:28:51.876474 INFO::Fitting model to feature number 663, Senegalimassilia
2025-09-22 20:28:51.926202 INFO::Fitting model to feature number 664, Shuttleworthia
2025-09-22 20:28:51.965378 INFO::Fitting model to feature number 665, Simiaoa
2025-09-22 20:28:52.025719 INFO::Fitting model to feature number 666, Slackia
2025-09-22 20:28:52.068069 INFO::Fitting model to feature number 667, Solobacterium
2025-09-22 20:28:52.107446 INFO::Fitting model to feature number 668, Staphylococcus
2025-09-22 20:28:52.145899 INFO::Fitting model to feature number 669, Streptococcus
2025-09-22 20:28:52.189461 INFO::Fitting model to feature number 670, Sutterella
2025-09-22 20:28:52.226787 INFO::Fitting model to feature number 671, Thermophilibacter
2025-09-22 20:28:52.270299 INFO::Fitting model to feature number 672, Tractidigestivibacter
2025-09-22 20:28:52.327102 INFO::Fitting model to feature number 673, Traorella
2025-09-22 20:28:52.397928 INFO::Fitting model to feature number 674, Turicibacter
2025-09-22 20:28:52.441444 INFO::Fitting model to feature number 675, Turicimonas
2025-09-22 20:28:52.481122 INFO::Fitting model to feature number 676, Tyzzerella
2025-09-22 20:28:52.521554 INFO::Fitting model to feature number 677, Veillonella
2025-09-22 20:28:52.562522 INFO::Fitting model to feature number 678, Vescimonas
2025-09-22 20:28:52.606073 INFO::Fitting model to feature number 679, Victivallis
2025-09-22 20:28:52.645533 INFO::Fitting model to feature number 680, Wansuia
2025-09-22 20:28:52.693114 INFO::Fitting model to feature number 681, Weissella
2025-09-22 20:28:52.73094 INFO::Fitting model to feature number 682, Winkia
2025-09-22 20:28:52.786292 INFO::Fitting model to feature number 683, Wujia
2025-09-22 20:28:52.829298 INFO::Fitting model to feature number 684, Yanshouia
2025-09-22 20:28:52.874217 INFO::Fitting model to feature number 685, Yeguia
2025-09-22 20:28:52.924226 INFO::Fitting model to feature number 686, Youxingia
2025-09-22 20:28:52.969304 INFO::Fitting model to feature number 687, Zhenhengia
2025-09-22 20:28:53.010582 INFO::Fitting model to feature number 688, Zhenpiania
2025-09-22 20:28:53.182074 INFO::Counting total values for each feature
2025-09-22 20:28:53.315766 INFO::Writing filtered data to file maaslin2_outputV107/features/filtered_data.tsv
2025-09-22 20:28:53.415059 INFO::Writing filtered, normalized data to file maaslin2_outputV107/features/filtered_data_norm.tsv
2025-09-22 20:28:53.526168 INFO::Writing filtered, normalized, transformed data to file maaslin2_outputV107/features/filtered_data_norm_transformed.tsv
2025-09-22 20:28:53.710974 WARNING::Deleting existing residuals file: maaslin2_outputV107/fits/residuals.rds
2025-09-22 20:28:53.713071 INFO::Writing residuals to file maaslin2_outputV107/fits/residuals.rds
2025-09-22 20:28:53.742215 WARNING::Deleting existing fitted file: maaslin2_outputV107/fits/fitted.rds
2025-09-22 20:28:53.744061 INFO::Writing fitted values to file maaslin2_outputV107/fits/fitted.rds
2025-09-22 20:28:53.764126 WARNING::Deleting existing ranef file: maaslin2_outputV107/fits/ranef.rds
2025-09-22 20:28:53.766126 INFO::Writing extracted random effects to file maaslin2_outputV107/fits/ranef.rds
2025-09-22 20:28:53.770447 INFO::Writing all results to file (ordered by increasing q-values): maaslin2_outputV107/all_results.tsv
2025-09-22 20:28:53.8231 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.250000 ) to file (ordered by increasing q-values): maaslin2_outputV107/significant_results.tsv
